GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	OsHV1_gp001	447	ORF1
NA	0	0	NA	OsHV1_gp002	504	ORF2
NA	1	31	NA	OsHV1_gp003	765	ORF3
NA	0	0	NA	OsHV1_gp004	1050	ORF4
NA	0	0	NA	OsHV1_gp005	2031	ORF6
NA	0	0	NA	OsHV1_gp006	3546	ORF7
NA	0	0	NA	OsHV1_gp007	960	ORF8
NA	0	0	NA	OsHV1_gp008	1779	ORF9
NA	0	0	NA	OsHV1_gp009	1029	ORF10
NA	1	93	NA	OsHV1_gp010	3288	ORF11
NA	0	0	NA	OsHV1_gp011	588	ORF12
NA	0	0	NA	OsHV1_gp012	318	ORF13
NA	0	0	NA	OsHV1_gp013	585	ORF14
NA	0	0	NA	OsHV1_gp014	645	ORF15
NA	0	0	NA	OsHV1_gp015	231	ORF16
NA	0	0	NA	OsHV1_gp016	348	ORF17
NA	0	0	NA	OsHV1_gp017	282	ORF18
NA	0	0	NA	OsHV1_gp018	1209	ORF19
NA	0	0	NA	OsHV1_gp019	1740	ORF20
NA	0	0	NA	OsHV1_gp020	2955	ORF21
NA	0	0	NA	OsHV1_gp021	4899	ORF22
NA	0	0	NA	OsHV1_gp022	3819	ORF23
NA	0	0	NA	OsHV1_gp023	1134	ORF24
NA	0	0	NA	OsHV1_gp024	666	ORF25
NA	0	0	NA	OsHV1_gp025	1188	ORF26
NA	0	0	NA	OsHV1_gp026	801	ORF27
NA	0	0	NA	OsHV1_gp027	2562	ORF28
NA	0	0	NA	OsHV1_gp028	606	ORF29
NA	0	0	NA	OsHV1_gp029	747	ORF30
NA	0	0	NA	OsHV1_gp030	558	ORF31
NA	0	0	NA	OsHV1_gp031	891	ORF33
NA	0	0	NA	OsHV1_gp032	375	ORF34
NA	0	0	NA	OsHV1_gp033	474	ORF35
NA	0	0	NA	OsHV1_gp034	228	ORF36
NA	0	0	NA	OsHV1_gp035	231	ORF37
NA	0	0	NA	OsHV1_gp036	582	ORF38
NA	0	0	NA	OsHV1_gp037	585	ORF39
NA	0	0	NA	OsHV1_gp038	1728	ORF40
NA	0	0	NA	OsHV1_gp039	2919	ORF41
NA	0	0	NA	OsHV1_gp040	1095	ORF42
NA	0	0	NA	OsHV1_gp041	612	ORF43
