GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	RaHV2_gp001	1056	ORF1
NA	0	0	NA	RaHV2_gp002	1086	ORF2
NA	0	0	NA	RaHV2_gp003	390	ORF3
NA	0	0	NA	RaHV2_gp004	519	ORF4
NA	0	0	NA	RaHV2_gp005	759	ORF5
NA	0	0	NA	RaHV2_gp006	813	ORF6
NA	0	0	NA	RaHV2_gp007	795	ORF7
NA	0	0	NA	RaHV2_gp008	228	ORF8
NA	0	0	NA	RaHV2_gp009	1383	ORF9
NA	0	0	NA	RaHV2_gp010	1461	ORF10
NA	0	0	NA	RaHV2_gp011	1605	ORF11
NA	1	128	NA	RaHV2_gp012	1761	ORF12
NA	0	0	NA	RaHV2_gp013	594	ORF13
NA	0	0	NA	RaHV2_gp014	663	ORF14
NA	0	0	NA	RaHV2_gp015	651	ORF15
NA	0	0	NA	RaHV2_gp016	657	ORF16
NA	0	0	NA	RaHV2_gp017	699	ORF17
NA	0	0	NA	RaHV2_gp018	738	ORF18
NA	0	0	NA	RaHV2_gp019	696	ORF19
NA	0	0	NA	RaHV2_gp020	600	ORF20
NA	0	0	NA	RaHV2_gp021	585	ORF21
NA	0	0	NA	RaHV2_gp022	573	ORF22
NA	0	0	NA	RaHV2_gp023	591	ORF23
NA	0	0	NA	RaHV2_gp024	564	ORF24
NA	0	0	NA	RaHV2_gp025	522	ORF25
NA	0	0	NA	RaHV2_gp026	1071	ORF26
NA	0	0	NA	RaHV2_gp027	342	ORF27
NA	0	0	NA	RaHV2_gp028	582	ORF28
NA	0	0	NA	RaHV2_gp029	417	ORF29
NA	0	0	NA	RaHV2_gp030	477	ORF30
NA	0	0	NA	RaHV2_gp031	615	ORF31
NA	0	0	NA	RaHV2_gp032	1047	ORF32
NA	0	0	NA	RaHV2_gp033	1320	ORF33
NA	0	0	NA	RaHV2_gp034	936	ORF34
NA	0	0	NA	RaHV2_gp035	1038	ORF35
NA	0	0	NA	RaHV2_gp036	894	ORF36
NA	0	0	NA	RaHV2_gp037	933	ORF37
NA	0	0	NA	RaHV2_gp038	969	ORF38
NA	0	0	NA	RaHV2_gp039	1002	ORF39
NA	0	0	NA	RaHV2_gp040	1377	ORF40
NA	0	0	NA	RaHV2_gp041	987	ORF41
NA	0	0	NA	RaHV2_gp042	3114	ORF42
NA	0	0	NA	RaHV2_gp043	3027	ORF43
NA	0	0	NA	RaHV2_gp044	1476	ORF44
NA	0	0	NA	RaHV2_gp045	516	ORF45
NA	0	0	NA	RaHV2_gp046	522	ORF46
NA	2	112	NA	RaHV2_gp047	651	ORF47
NA	0	0	NA	RaHV2_gp048	1128	ORF48
NA	0	0	NA	RaHV2_gp049	537	ORF49
NA	0	0	NA	RaHV2_gp050	2658	ORF50
NA	0	0	NA	RaHV2_gp051	894	ORF51
NA	0	0	NA	RaHV2_gp052	939	ORF52
NA	0	0	NA	RaHV2_gp053	936	ORF53
