GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	KSF-1phigpORFI	1104	DNA replication initiation protein
NA	0	0	NA	KSF-1phigpORFII	267	hypothetical protein
NA	0	0	NA	KSF-1phigpORFIII	108	hypothetical protein
NA	0	0	NA	KSF-1phigpORFIV	240	hypothetical protein
NA	0	0	NA	KSF-1phigpORFV	933	hypothetical protein
NA	0	0	NA	KSF-1phigpORFVI	165	hypothetical protein
NA	0	0	NA	KSF-1phigpORFVII	123	hypothetical protein
NA	0	0	NA	KSF-1phigpORFVIII	345	hypothetical protein
NA	0	0	NA	KSF-1phigpORFIX	1368	putative assembly protein
NA	0	0	NA	KSF-1phigpORFX	174	hypothetical protein
NA	0	0	NA	KSF-1phigpORFXII	132	hypothetical protein
NA	0	0	NA	KSF-1phigpORFXIII	246	hypothetical protein
